ID,NAME,ABBR,GEOM0LAT,GEOM0LON,GEOM0BBOX,GEOM0AREA,LINEAGE0COUNTRY0ID,LINEAGE0COUNTRY0NAME,LINEAGE0COUNTRY0ABBR,LINEAGE0MACROREGION0ID,LINEAGE0MACROREGION0NAME,LINEAGE0MACROREGION0ABBR,LINEAGE0REGION0ID,LINEAGE0REGION0NAME,LINEAGE0REGION0ABBR,LINEAGE0LOCALADMIN0ID,LINEAGE0LOCALADMIN0NAME,LINEAGE0LOCALADMIN0ABBR,LINEAGE0LOCALITY0ID,LINEAGE0LOCALITY0NAME,LINEAGE0LOCALITY0ABBR,PLACETYPE
0340129011,Almogía,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129011,Almogía,,,,,localadmin
0340129012,Álora,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129012,Álora,,,,,localadmin
0340129013,Alozaina,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129013,Alozaina,,,,,localadmin
0340129014,Alpandeire,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129014,Alpandeire,,,,,localadmin
0340129015,Antequera,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129015,Antequera,,,,,localadmin
0340129016,Árchez,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129016,Árchez,,,,,localadmin
0340129017,Archidona,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129017,Archidona,,,,,localadmin
0340129018,Ardales,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129018,Ardales,,,,,localadmin
0340129019,Arenas,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129019,Arenas,,,,,localadmin
0340129020,Arriate,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129020,Arriate,,,,,localadmin
0340129021,Atajate,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129021,Atajate,,,,,localadmin
0340129022,Benadalid,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129022,Benadalid,,,,,localadmin
0340129023,Benahavís,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129023,Benahavís,,,,,localadmin
0340129024,Benalauría,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129024,Benalauría,,,,,localadmin
0340129025,Benalmádena,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129025,Benalmádena,,,,,localadmin
0340129026,Benamargosa,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129026,Benamargosa,,,,,localadmin
0340129027,Benamocarra,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129027,Benamocarra,,,,,localadmin
0340129028,Benaoján,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129028,Benaoján,,,,,localadmin
0340129029,Benarrabá,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129029,Benarrabá,,,,,localadmin
0340129030,"Borge, El",,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129030,"Borge, El",,,,,localadmin
0340129031,"Burgo, El",,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129031,"Burgo, El",,,,,localadmin
0340129032,Campillos,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129032,Campillos,,,,,localadmin
0340129033,Canillas de Aceituno,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129033,Canillas de Aceituno,,,,,localadmin
0340129034,Canillas de Albaida,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129034,Canillas de Albaida,,,,,localadmin
0340129035,Cañete la Real,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129035,Cañete la Real,,,,,localadmin
0340129036,Carratraca,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129036,Carratraca,,,,,localadmin
0340129037,Cartajima,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129037,Cartajima,,,,,localadmin
0340129038,Cártama,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129038,Cártama,,,,,localadmin
0340129039,Casabermeja,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129039,Casabermeja,,,,,localadmin
0340129040,Casarabonela,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129040,Casarabonela,,,,,localadmin
0340129041,Casares,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129041,Casares,,,,,localadmin
0340129042,Coín,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129042,Coín,,,,,localadmin
0340129043,Colmenar,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129043,Colmenar,,,,,localadmin
0340129044,Comares,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129044,Comares,,,,,localadmin
0340129045,Cómpeta,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129045,Cómpeta,,,,,localadmin
0340129046,Cortes de la Frontera,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129046,Cortes de la Frontera,,,,,localadmin
0340129047,Cuevas Bajas,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129047,Cuevas Bajas,,,,,localadmin
0340129048,Cuevas del Becerro,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129048,Cuevas del Becerro,,,,,localadmin
0340129049,Cuevas de San Marcos,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129049,Cuevas de San Marcos,,,,,localadmin
0340129050,Cútar,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129050,Cútar,,,,,localadmin
0340129051,Estepona,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129051,Estepona,,,,,localadmin
0340129052,Faraján,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129052,Faraján,,,,,localadmin
0340129053,Frigiliana,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129053,Frigiliana,,,,,localadmin
0340129054,Fuengirola,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129054,Fuengirola,,,,,localadmin
0340129055,Fuente de Piedra,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129055,Fuente de Piedra,,,,,localadmin
0340129056,Gaucín,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129056,Gaucín,,,,,localadmin
0340129057,Genalguacil,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129057,Genalguacil,,,,,localadmin
0340129058,Guaro,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129058,Guaro,,,,,localadmin
0340129059,Humilladero,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129059,Humilladero,,,,,localadmin
0340129060,Igualeja,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129060,Igualeja,,,,,localadmin
0340129061,Istán,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129061,Istán,,,,,localadmin
0340129062,Iznate,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129062,Iznate,,,,,localadmin
0340129063,Jimera de Líbar,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129063,Jimera de Líbar,,,,,localadmin
0340129064,Jubrique,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129064,Jubrique,,,,,localadmin
0340129065,Júzcar,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129065,Júzcar,,,,,localadmin
0340129066,Macharaviaya,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129066,Macharaviaya,,,,,localadmin
0340129067,Málaga,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129067,Málaga,,,,,localadmin
0340129068,Manilva,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129068,Manilva,,,,,localadmin
0340129069,Marbella,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129069,Marbella,,,,,localadmin
0340129070,Mijas,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129070,Mijas,,,,,localadmin
0340129071,Moclinejo,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129071,Moclinejo,,,,,localadmin
0340129072,Mollina,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129072,Mollina,,,,,localadmin
0340129073,Monda,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129073,Monda,,,,,localadmin
0340129074,Montejaque,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129074,Montejaque,,,,,localadmin
0340129075,Nerja,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129075,Nerja,,,,,localadmin
0340129076,Ojén,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129076,Ojén,,,,,localadmin
0340129077,Parauta,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129077,Parauta,,,,,localadmin
0340129079,Periana,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129079,Periana,,,,,localadmin
0340129080,Pizarra,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129080,Pizarra,,,,,localadmin
0340129081,Pujerra,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129081,Pujerra,,,,,localadmin
0340129082,Rincón de la Victoria,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129082,Rincón de la Victoria,,,,,localadmin
0340129083,Riogordo,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129083,Riogordo,,,,,localadmin
0340129084,Ronda,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129084,Ronda,,,,,localadmin
0340129085,Salares,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129085,Salares,,,,,localadmin
0340129086,Sayalonga,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129086,Sayalonga,,,,,localadmin
0340129087,Sedella,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129087,Sedella,,,,,localadmin
0340129088,Sierra de Yeguas,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129088,Sierra de Yeguas,,,,,localadmin
0340129089,Teba,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129089,Teba,,,,,localadmin
0340129090,Tolox,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129090,Tolox,,,,,localadmin
0340129091,Torrox,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129091,Torrox,,,,,localadmin
0340129092,Totalán,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129092,Totalán,,,,,localadmin
0340129093,Valle de Abdalajís,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129093,Valle de Abdalajís,,,,,localadmin
0340129094,Vélez-Málaga,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129094,Vélez-Málaga,,,,,localadmin
0340129095,Villanueva de Algaidas,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129095,Villanueva de Algaidas,,,,,localadmin
0340129096,Villanueva del Rosario,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129096,Villanueva del Rosario,,,,,localadmin
0340129097,Villanueva del Trabuco,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129097,Villanueva del Trabuco,,,,,localadmin
0340129098,Villanueva de Tapia,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129098,Villanueva de Tapia,,,,,localadmin
0340129099,Viñuela,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129099,Viñuela,,,,,localadmin
0340129100,Yunquera,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129100,Yunquera,,,,,localadmin
0340129901,Torremolinos,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129901,Torremolinos,,,,,localadmin
0340129902,Villanueva de la Concepción,,36.81381,-4.72605,"-5.61301,36.30941,-3.76539,37.28230",7314.28642,034,España,ES,03401,Andalucía,,0340129,Málaga,,0340129902,Villanueva de la Concepción,,,,,localadmin
0340141,Sevilla,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,,,,,,,region
0340141001,Aguadulce,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141001,Aguadulce,,,,,localadmin
0340141002,Alanís,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141002,Alanís,,,,,localadmin
0340141003,Albaida del Aljarafe,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141003,Albaida del Aljarafe,,,,,localadmin
0340141004,Alcalá de Guadaíra,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141004,Alcalá de Guadaíra,,,,,localadmin
0340141005,Alcalá del Río,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141005,Alcalá del Río,,,,,localadmin
0340141006,Alcolea del Río,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141006,Alcolea del Río,,,,,localadmin
0340141007,"Algaba, La",,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141007,"Algaba, La",,,,,localadmin
0340141008,Algámitas,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141008,Algámitas,,,,,localadmin
0340141009,Almadén de la Plata,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141009,Almadén de la Plata,,,,,localadmin
0340141010,Almensilla,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141010,Almensilla,,,,,localadmin
0340141011,Arahal,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141011,Arahal,,,,,localadmin
0340141012,Aznalcázar,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141012,Aznalcázar,,,,,localadmin
0340141013,Aznalcóllar,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141013,Aznalcóllar,,,,,localadmin
0340141014,Badolatosa,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141014,Badolatosa,,,,,localadmin
0340141015,Benacazón,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141015,Benacazón,,,,,localadmin
0340141016,Bollullos de la Mitación,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141016,Bollullos de la Mitación,,,,,localadmin
0340141017,Bormujos,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141017,Bormujos,,,,,localadmin
0340141018,Brenes,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141018,Brenes,,,,,localadmin
0340141019,Burguillos,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141019,Burguillos,,,,,localadmin
0340141020,"Cabezas de San Juan, Las",,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141020,"Cabezas de San Juan, Las",,,,,localadmin
0340141021,Camas,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141021,Camas,,,,,localadmin
0340141022,"Campana, La",,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141022,"Campana, La",,,,,localadmin
0340141023,Cantillana,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141023,Cantillana,,,,,localadmin
0340141024,Carmona,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141024,Carmona,,,,,localadmin
0340141025,Carrión de los Céspedes,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141025,Carrión de los Céspedes,,,,,localadmin
0340141026,Casariche,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141026,Casariche,,,,,localadmin
0340141027,Castilblanco de los Arroyos,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141027,Castilblanco de los Arroyos,,,,,localadmin
0340141028,Castilleja de Guzmán,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141028,Castilleja de Guzmán,,,,,localadmin
0340141029,Castilleja de la Cuesta,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141029,Castilleja de la Cuesta,,,,,localadmin
0340141030,Castilleja del Campo,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141030,Castilleja del Campo,,,,,localadmin
0340141031,"Castillo de las Guardas, El",,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141031,"Castillo de las Guardas, El",,,,,localadmin
0340141032,Cazalla de la Sierra,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141032,Cazalla de la Sierra,,,,,localadmin
0340141033,Constantina,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141033,Constantina,,,,,localadmin
0340141034,Coria del Río,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141034,Coria del Río,,,,,localadmin
0340141035,Coripe,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141035,Coripe,,,,,localadmin
0340141036,"Coronil, El",,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141036,"Coronil, El",,,,,localadmin
0340141037,"Corrales, Los",,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141037,"Corrales, Los",,,,,localadmin
0340141038,Dos Hermanas,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141038,Dos Hermanas,,,,,localadmin
0340141039,Écija,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141039,Écija,,,,,localadmin
0340141040,Espartinas,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141040,Espartinas,,,,,localadmin
0340141041,Estepa,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141041,Estepa,,,,,localadmin
0340141042,Fuentes de Andalucía,,37.43495,-5.68323,"-6.53820,36.84301,-4.65141,38.19700",14050.43801,034,España,ES,03401,Andalucía,,0340141,Sevilla,,0340141042,Fuentes de Andalucía,,,,,localadmin
